Match ID,Second,Result,Player,Race,Current Workers,Food Used,Food Available,Current Minerals,Minerals Collection Rate,Minerals Used in Progress,Minerals Used,Minerals Used Active Forces,Minerals Lost,Current Vespene,Vespene Collection Rate,Vespene Used in Progress,Vespene Used,Vespene Used Active Forces,Vespene Lost
1,750,Win,Player 1 - DisK (Protoss),P,52,108.0,117.0,125,1483,400,10350,3350,1350,642,604,150,1575,1375,425
1,750,Loss,Player 2 - MCanning (Protoss),P,52,99.0,102.0,360,1735,300,8750,2550,1850,174,627,300,1625,1275,625
1,780,Win,Player 1 - DisK (Protoss),P,57,100.0,125.0,560,2183,400,10075,2725,1975,778,649,250,1325,1125,675
1,780,Loss,Player 2 - MCanning (Protoss),P,50,102.0,102.0,225,1595,875,8625,2525,2125,110,671,450,1550,1200,850
1,810,Win,Player 1 - DisK (Protoss),P,57,102.0,133.0,495,2267,250,10500,2900,2425,606,649,100,1475,1125,925
1,810,Loss,Player 2 - MCanning (Protoss),P,47,100.0,118.0,620,1511,350,9025,2875,2400,267,649,300,1650,1300,900
1,840,Win,Player 1 - DisK (Protoss),P,59,111.0,141.0,380,2295,750,10725,2775,2550,442,649,300,1525,1075,975
1,840,Loss,Player 2 - MCanning (Protoss),P,48,102.0,118.0,145,1595,900,9300,2950,2500,249,649,250,1825,1325,1100
1,870,Win,Player 1 - DisK (Protoss),P,64,118.0,141.0,170,2295,1200,11125,2625,2700,538,1007,500,1400,950,1100
1,870,Loss,Player 2 - MCanning (Protoss),P,52,110.0,126.0,160,1651,1075,9725,3075,2625,106,649,375,2025,1525,1150
1,900,Win,Player 1 - DisK (Protoss),P,64,118.0,149.0,460,2547,550,11950,3050,3075,432,963,450,1750,1300,1250
1,900,Loss,Player 2 - MCanning (Protoss),P,55,114.0,126.0,165,1707,950,10350,3250,2725,192,649,150,2400,1800,1150
1,930,Win,Player 1 - DisK (Protoss),P,64,123.0,149.0,550,2183,175,12300,3400,3725,681,918,225,2050,1600,1250
1,930,Loss,Player 2 - MCanning (Protoss),P,57,116.0,141.0,230,1651,475,10875,3275,3225,195,649,75,2275,1675,1575
1,960,Win,Player 1 - DisK (Protoss),P,64,133.0,149.0,295,2491,425,12775,3875,4025,460,828,375,2425,1975,1250
1,960,Loss,Player 2 - MCanning (Protoss),P,60,123.0,141.0,95,1931,925,11050,3300,3350,31,649,275,2425,1825,1625
1,990,Win,Player 1 - DisK (Protoss),P,64,141.0,157.0,205,2407,850,13425,4275,4025,634,940,150,2800,2200,1250
1,990,Loss,Player 2 - MCanning (Protoss),P,62,125.0,149.0,150,2155,250,12075,3675,3350,171,694,0,2700,2100,1625
1,1020,Win,Player 1 - DisK (Protoss),P,68,155.0,165.0,380,2211,500,14350,4800,3825,532,963,300,3100,2500,1250
1,1020,Loss,Player 2 - MCanning (Protoss),P,61,127.0,157.0,665,2323,400,12275,3675,3400,223,985,150,2700,2100,1625
1,1050,Win,Player 1 - DisK (Protoss),P,68,169.0,181.0,225,2463,300,15425,5675,3825,376,963,300,3450,2850,1250
1,1050,Loss,Player 2 - MCanning (Protoss),P,61,138.0,157.0,725,2323,150,13200,4350,3500,175,1007,150,3100,2500,1625
1,1080,Win,Player 1 - DisK (Protoss),P,67,169.0,181.0,825,2407,300,15400,5700,4100,428,940,300,3550,2950,1450
1,1080,Loss,Player 2 - MCanning (Protoss),P,62,142.0,157.0,1325,2323,150,13400,4500,3500,369,963,150,3250,2650,1625
1,1110,Win,Player 1 - DisK (Protoss),P,65,179.0,173.0,335,2351,300,16250,6750,4375,276,963,0,4150,3550,1500
1,1110,Loss,Player 2 - MCanning (Protoss),P,62,152.0,157.0,1360,2211,300,13875,4975,3650,321,1007,300,3350,2750,1775
1,1140,Win,Player 1 - DisK (Protoss),P,65,183.0,197.0,485,2267,950,16425,6625,4500,458,918,450,4100,3500,1550
1,1140,Loss,Player 2 - MCanning (Protoss),P,62,153.0,157.0,210,2155,1300,14075,5175,3875,294,963,150,3650,3050,1900
1,1170,Win,Player 1 - DisK (Protoss),P,65,198.0,205.0,175,2295,1000,17275,7375,4500,294,940,450,4400,3800,1550
1,1170,Loss,Player 2 - MCanning (Protoss),P,62,162.0,173.0,155,2043,1675,14775,5675,4000,167,963,225,3925,3325,2025
1,1200,Win,Player 1 - DisK (Protoss),P,68,198.0,205.0,605,1679,400,17850,7650,4625,526,918,0,4800,4050,1600
1,1200,Loss,Player 2 - MCanning (Protoss),P,62,162.0,173.0,240,1959,1050,15900,5850,4125,390,963,0,4150,3550,2150
1,1230,Win,Player 1 - DisK (Protoss),P,68,192.0,220.0,915,2043,400,17875,7275,5000,866,985,0,4650,3900,1750
1,1230,Loss,Player 2 - MCanning (Protoss),P,62,170.0,188.0,180,1791,150,17175,6175,4475,442,963,150,4150,3550,2300
1,1260,Win,Player 1 - DisK (Protoss),P,68,200.0,220.0,765,2407,0,18775,7775,5500,794,918,0,4850,4100,1950
1,1260,Loss,Player 2 - MCanning (Protoss),P,47,133.0,165.0,155,1007,300,14050,4750,8000,576,694,300,2850,2250,3600
1,1290,Win,Player 1 - DisK (Protoss),P,68,186.0,220.0,1655,2463,0,17975,6975,6300,1112,839,0,4350,3600,2450
1,1290,Loss,Player 2 - MCanning (Protoss),P,30,111.0,149.0,60,587,150,12100,4650,10450,626,403,150,2850,2250,3900
1,1320,Win,Player 1 - DisK (Protoss),P,68,160.0,220.0,1040,2155,650,15700,4700,9075,834,783,350,3375,2625,3625
1,1320,Loss,Player 2 - MCanning (Protoss),P,22,83.0,134.0,105,0,0,10300,3725,12400,740,257,0,2300,1700,4600
2,0,Win,Player 1 - MCanning (Protoss),P,12,12.0,15.0,50,0,0,1000,0,0,0,0,0,0,0,0
2,0,Loss,Player 2 - DisK (Protoss),P,12,12.0,15.0,50,0,0,1000,0,0,0,0,0,0,0,0
2,30,Win,Player 1 - MCanning (Protoss),P,13,14.0,15.0,0,699,150,1050,0,0,0,0,0,0,0,0
2,30,Loss,Player 2 - DisK (Protoss),P,13,14.0,15.0,55,727,150,1050,0,0,0,0,0,0,0,0
2,60,Win,Player 1 - MCanning (Protoss),P,15,16.0,23.0,30,783,200,1250,0,0,0,0,0,0,0,0
2,60,Loss,Player 2 - DisK (Protoss),P,15,16.0,23.0,30,811,200,1250,0,0,0,0,0,0,0,0
2,90,Win,Player 1 - MCanning (Protoss),P,18,19.0,23.0,90,895,350,1400,0,0,0,0,0,0,0,0
2,90,Loss,Player 2 - DisK (Protoss),P,18,19.0,23.0,105,979,350,1400,0,0,0,0,0,0,0,0
2,120,Win,Player 1 - MCanning (Protoss),P,20,21.0,23.0,20,923,200,1800,0,0,36,156,0,0,0,0
2,120,Loss,Player 2 - DisK (Protoss),P,20,21.0,23.0,30,895,350,1800,0,0,28,134,0,0,0,0
2,150,Win,Player 1 - MCanning (Protoss),P,22,23.0,23.0,90,895,450,1900,0,0,112,223,0,0,0,0
